         407929 function calls (402446 primitive calls) in 1.088 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:157(EqNeAttrs)
        1    0.000    0.000    0.171    0.171 /usr/lib/python2.7/email/charset.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/info.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/UserDict.py:91(get)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/symbol_database.py:97(_CreateDefaultDatabase)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3143(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3921(Optional)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:238(ParseException)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/text_format.py:75(ParseError)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/book.py:517(__init__)
     4377    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
       10    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:252(BytesSizer)
      101    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/message_listener.py:77(Modified)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:464(X12Styles)
       49    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:718(EncodeField)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:138(ParseError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:5(<module>)
      108    0.001    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:629(_AddPropertiesForNonRepeatedScalarField)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4323(Suppress)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2486(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:199(Descriptor)
       11    0.000    0.000    0.000    0.000 /usr/lib/python2.7/warnings.py:361(__enter__)
      468    0.000    0.000    0.000    0.000 {range}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:190(SetuptoolsVersion)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3154(StringEnd)
       95    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:180(<genexpr>)
      150    0.001    0.000    0.011    0.000 /usr/lib/python2.7/pkgutil.py:176(find_module)
        3    0.000    0.000    0.000    0.000 {built-in method iter}
       52    0.000    0.000    0.000    0.000 /usr/lib/python2.7/linecache.py:47(checkcache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/entity_mgr.py:3(<module>)
        1    0.000    0.000    0.001    0.001 build/bdist.linux-x86_64/egg/google/protobuf/symbol_database.py:60(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:773(FileDescriptor)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:292(__init__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:155(_ModifiedSizer)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3740(__str__)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_room_mgr/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/cProfile.py:90(create_stats)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tempfile.py:108(_RandomNameSequence)
       49    0.000    0.000    0.003    0.000 build/bdist.linux-x86_64/egg/google/protobuf/message.py:178(ParseFromString)
        5    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        5    0.000    0.000    0.000    0.000 ./pyproject/proto/common_info_pb2.py:5(<lambda>)
       60    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:49(S_ISREG)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:197(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/main.py:17(Tick2DumpProfile)
       23    0.000    0.000    0.003    0.000 ./pyproject/gas/gas_room_mgr/gas_room_mgr.py:134(Gac2GasQueryRoomScene)
        4    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3312(setResultsName)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:72(Random)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:965(_AddUnicodeMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:807(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:616(FancyURLopener)
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1676(_zipinfo_name)
     1025    0.002    0.000    0.002    0.000 {hasattr}
       49    0.000    0.000    0.003    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1042(SerializePartialToString)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1003(_AddByteSizeMethod)
        7    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:803(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:253(X12General)
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:259(_IsMessageSetExtension)
      100    0.000    0.000    0.225    0.002 /usr/lib/python2.7/re.py:192(compile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:456(get_build_platform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:62(__len__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/specifiers.py:21(BaseSpecifier)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:478(row_values)
      247    0.001    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1517(_fn)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:185(BaseContainer)
       64    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1328(preParse)
       87    0.000    0.000    0.022    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2567(activate)
      104    0.000    0.000    0.005    0.000 /usr/lib/python2.7/json/__init__.py:294(loads)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:24(LargeZipFile)
        1    0.000    0.000    0.000    0.000 ./pyproject/proto/opt_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:1049(_Timer)
       97    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4740(<genexpr>)
  204/183    0.000    0.000    0.001    0.000 {issubclass}
    12450    0.005    0.000    0.005    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:54(<lambda>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1363(_OneofListener)
       90    0.000    0.000    0.003    0.000 <string>:40(pylog)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4237(Group)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:928(_AddEqualsMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:132(__init__)
       83    0.000    0.000    0.003    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1780(__add__)
       28    0.000    0.000    0.001    0.000 ./pyproject/util/tick_mgr.py:6(RegisterOnceTick)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:426(MakeSubMessageDefault)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:24(StateMachine)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/symbol_database.py:67(SymbolDatabase)
       88    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:740(__iter__)
      683    0.002    0.000    0.024    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2562(_get_metadata)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/table_property_def.py:8(TableName)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:132(__init__)
       11    0.000    0.000    0.000    0.000 {_elementtree.XMLParser}
     1198    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_structures.py:33(__neg__)
        1    0.000    0.000    0.012    0.012 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2777(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:31(StreamReader)
        8    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:604(__init__)
       74    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/wire_format.py:259(IsTypePackable)
        1    0.000    0.000    0.191    0.191 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:627(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementPath.py:237(_SelectorContext)
      450    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2504(CloseMatch)
     1101    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_database.py:47(__init__)
        3    0.000    0.000    0.001    0.000 ./pyproject/util/gm_tool.py:32(ExeCode)
      337    0.002    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1121(__init__)
      277    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:221(isident)
       78    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:118(CheckValue)
  238/156    0.001    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:131(_ustr)
        1    0.000    0.000    0.000    0.000 <string>:112(PIProxy)
       49    0.000    0.000    0.000    0.000 ./pyproject/db/dbs_client.py:13(GenCbSerial)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:69(IOBase)
      216    0.002    0.000    0.028    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2405(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_structures.py:4(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:594(do_dimension)
        3    0.000    0.000    0.000    0.000 ./pyproject/proto/change_scene_pb2.py:5(<lambda>)
     7061    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2366(Rowinfo)
       43    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:105(__init__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/functools.py:17(update_wrapper)
      157    0.000    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:507(__init__)
      849    0.000    0.000    0.001    0.000 /usr/lib/python2.7/sre_compile.py:101(fixup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pstats.py:84(init)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_database.py:40(DescriptorDatabaseConflictingDefinitionError)
       19    0.000    0.000    0.008    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1695(zipinfo)
       49    0.000    0.000    0.000    0.000 ./pyproject/entity/base_entity.py:20(StopOnceTick)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1275(addCondition)
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:82(_VarintSize)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1433(_UnboundedCache)
     1294    0.001    0.000    0.001    0.000 {_sre.getlower}
       13    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:129(<dictcomp>)
       37    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:585(_AddPropertiesForRepeatedField)
        5    0.000    0.000    0.000    0.000 {_elementtree.TreeBuilder}
      105    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2112(__str__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/email/_parseaddr.py:7(<module>)
        1    0.000    0.000    0.002    0.002 ./pyproject/excel2json.py:51(SaveCfgJson)
        3    0.000    0.000    0.000    0.000 ./pyproject/compment/compment_money.py:24(SerialAllMoney)
        4    0.002    0.000    0.002    0.000 {built-in method feed}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_compat.py:28(__new__)
      5/4    0.000    0.000    0.003    0.001 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2123(declare_namespace)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:124(_LazyModule)
        3    0.000    0.000    0.000    0.000 ./pyproject/compment/compment_money.py:20(IsMoneyEnough)
      316    0.019    0.000    0.231    0.001 /usr/lib/python2.7/re.py:230(_compile)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:1079(_MainThread)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:602(getter)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2254(EntryPoint)
       72    0.000    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:458(EncodeField)
       68    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:621(<genexpr>)
        2    0.000    0.000    0.000    0.000 {zip}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3172(WordStart)
      8/3    0.003    0.000    0.902    0.301 {__import__}
      118    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:64(GetTypeChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:56(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:50(Error)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:4(StateBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/mime/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/message.py:40(DecodeError)
      310    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1615(<genexpr>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python2.7/dist-packages/xlrd/formula.py:13(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:698(ServiceDescriptor)
        3    0.000    0.000    0.000    0.000 ./pyproject/entity/rule_base.py:5(__init__)
        1    0.000    0.000    0.000    0.000 ./pyproject/base_scene/base_scene.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/message.py:92(Message)
       26    0.000    0.000    0.006    0.000 ./pyproject/gas/gas_scene/gas_scene_mgr.py:138(OnEnteredGasScene)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:33(XLDateAmbiguous)
       87    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:25(MultipartConversionError)
        3    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:380(Module_six_moves_urllib_request)
      516    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/wire_format.py:80(PackTag)
    52/20    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementPath.py:98(select)
       16    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:294(__getitem__)
        6    0.000    0.000    0.010    0.002 <string>:60(parse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:104(_SimpleElementPath)
       82    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:340(__new__)
      449    0.002    0.000    0.002    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/compdoc.py:18(<module>)
        3    0.000    0.000    0.001    0.000 ./pyproject/gas/main.py:39(Gac2GasExeCode)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/__init__.py:1(<module>)
       49    0.000    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:786(ListFields)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/book.py:422(sheets)
       49    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
      190    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_compile.py:546(isstring)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/encoders.py:5(<module>)
       60    0.002    0.000    0.003    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        4    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:97(__init__)
       29    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:679(StringEncoder)
        4    0.000    0.000    0.000    0.000 {built-in method close}
     4752    0.012    0.000    0.012    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urlparse.py:121(SplitResult)
       26    0.000    0.000    0.000    0.000 ./pyproject/compment/base_compment.py:15(GetName)
        1    0.113    0.113    0.113    0.113 /usr/lib/python2.7/hashlib.py:56(<module>)
       52    0.001    0.000    0.021    0.000 ./pylib/ffext.py:136(ff_session_logic)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:327(VersionConflict)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_pool.py:83(DescriptorPool)
        3    0.000    0.000    0.000    0.000 {strop.maketrans}
        1    0.017    0.017    0.039    0.039 /usr/lib/python2.7/urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:183(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 {method 'get_data' of 'zipimport.zipimporter' objects}
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2335(__init__)
      471    0.004    0.000    0.004    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2797(QuotedString)
        1    0.000    0.000    0.002    0.002 /usr/lib/python2.7/linecache.py:72(updatecache)
        3    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:39(ChangeState)
      329    0.001    0.000    0.001    0.000 /usr/lib/python2.7/zipfile.py:287(__init__)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1039(_AddSerializePartialToStringMethod)
       11    0.000    0.000    0.009    0.001 {built-in method findall}
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4251(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:607(__init__)
        1    0.000    0.000    0.010    0.010 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:570(process_comments_stream)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3550(Each)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3976(__str__)
        6    0.017    0.003    0.028    0.005 /usr/lib/python2.7/collections.py:305(namedtuple)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3327(And)
       23    0.001    0.000    0.004    0.000 ./pyproject/gas/gas_room_mgr/gas_room_mgr.py:110(Gcc2GasRetGetRoomScene)
      107    0.001    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1331(__init__)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3023(<genexpr>)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/table_property_def.py:3(MemoryAttr)
       91    0.001    0.000    0.003    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1570(_get)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:393(PlistParser)
        2    0.000    0.000    0.000    0.000 <string>:8(__new__)
       11    0.000    0.000    0.000    0.000 /usr/lib/python2.7/warnings.py:377(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:501(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:466(__init__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:437(__iter__)
       28    0.000    0.000    0.000    0.000 {posix.access}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:300(process_coreprops)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:268(finish_off)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:838(_AddClearFieldMethod)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:640(__iadd__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/hashlib.py:100(__get_openssl_constructor)
    13214    0.037    0.000    0.040    0.000 /usr/lib/python2.7/sre_parse.py:193(__next)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1592(__init__)
        1    0.000    0.000    0.031    0.031 ./pyproject/excel2json.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/base_entity.py:7(BaseEntity)
        2    0.000    0.000    0.420    0.210 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:3001(_call_aside)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:72(LegacyVersion)
    24072    0.038    0.000    0.062    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:65(_compare)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/feedparser.py:43(BufferedSubFile)
       46    0.000    0.000    0.000    0.000 ./pyproject/util/util.py:3(IsGasScene)
        3    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:21(OnEnter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/__init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:322(Dict)
       10    0.000    0.000    0.002    0.000 /usr/lib/python2.7/zipfile.py:937(open)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:135(EnumValueChecker)
       28    0.000    0.000    0.001    0.000 ./pylib/ffext.py:32(once_timer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:1176(XFProtection)
1660/1656    0.002    0.000    0.014    0.000 {method 'join' of 'str' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:872(namelist)
       69    0.001    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2371(__init__)
      120    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/message_listener.py:35(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3847(OneOrMore)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3751(FollowedBy)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4716(<lambda>)
        1    0.005    0.005    0.005    0.005 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/const_entity.py:3(<module>)
        6    0.000    0.000    0.000    0.000 ./pylib/ffext.py:80(session_call)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2046(register_namespace_handler)
      121    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2327(__init__)
       41    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3398(<genexpr>)
       53    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:227(isname)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:65(Value)
